album_path,year,missing_tracks,missing_nums,domain,download_url,post_url,match_type
2019 - Michel Temer Trio - Hominis Canidae #104 - Janeiro,2019,5,"5,10,11,13,14",bandcamp.com,https://bandcamp.com/download?from=email&id=4071798694&payment_id=4263211611&sig=68f1c22751457cd0c54e81ab35db98a4&type=album,https://www.hominiscanidae.org/2019/01/michel-temer-trio-michel-temer-trio-2019.html,exact
2024 - marimbondo - tchau obrigado,2024,5,"7,9,10,12,13",bandcamp.com,https://bandcamp.com/download?fsig=e5a8d7943116113d8ba09267cad2a385&id=950007852&ts=1723835586.1559666436&type=album,https://www.hominiscanidae.org/2024/08/marimbondo-tchau-obrigado-2024.html,exact
2024 - Felipe Cordeiro Daniel ADR - Close Drama Revolução & Putaria,2024,5,"7,8,9,10,13",drive.google.com,https://drive.google.com/file/d/1DXy9I2PAltXTRIa7V6SpdYC0XWCihfoh/view?usp=sharing,https://www.hominiscanidae.org/2024/09/felipe-cordeiro-close-drama-revolucao.html,exact
2024 - Janine - Hominis Canidae #178 - Março,2024,5,"3,4,5,6,9",drive.google.com,https://drive.google.com/file/d/1Q1mdoT2F3Yp2uo-WFo1aq5jemV7tGWLm/view?usp=sharing,https://www.hominiscanidae.org/2025/05/janine-muda-ep-2025.html,exact
2024 - Marcos Gabriel Faria - Pornografia,2024,5,"4,8,9,10,11",drive.google.com,https://drive.google.com/file/d/1kJtyYqtRbxBmpETKdhhRhe3rn56awiJn/view?usp=sharing,https://www.hominiscanidae.org/2024/11/marcos-gabriel-faria-pornografia-2024.html,exact
2024 - Regina Souza - Sou,2024,5,"6,7,8,9,10",drive.google.com,https://drive.google.com/file/d/1SeCkNdJaAWSR6hLMXLVA9jnk7WWHd39w/view?usp=sharing,https://www.hominiscanidae.org/2024/09/regina-souza-sou-2024.html,exact
2025 - Criola Beat; Mestre Amaral - Isso É Criolabeat,2025,5,"4,5,6,8,9",dropbox.com,https://www.dropbox.com/scl/fi/pgy2l2w01sqqlitpvseh4/HOMINISCANIDAE.ORG-cb-Isso-Criolabeat-2025.rar?rlkey=7w60pby9szhdteciecqt4hozz&st=ui8hkmnt&dl=0,https://www.hominiscanidae.org/2026/03/criola-beat-isso-e-criolabeat-2025.html,exact
2013 - Jubarte Ataca - A invasão das temíveis válvulas termiônicas,2013,5,"4,5,6,8,10",jubarteataca.com,http://www.jubarteataca.com/files/2013_A_invasao_das_temiveis_valvulas_termionicas.zip,https://www.hominiscanidae.org/2014/12/jubarte-ataca-invasao-das-temiveis.html,exact
2016 - SLVDR - Hominis Canidae #75 - Agosto,2016,5,"10,11,12,13,15",mediafire.com,http://www.mediafire.com/download/ccndu35i2hsa6y2/SLVDR+-+Presen%C3%A7a.rar,https://www.hominiscanidae.org/2016/08/slvdr-presenca-2016.html,exact
2020 - Banda Eddie - Hominis Canidae #116 - Janeiro,2020,5,"6,7,8,11,12",mediafire.com,http://www.mediafire.com/file/xpzf7cfpe05d8h1/Eddie_-_Ati%25C3%25A7a_%25282020%2529.zip/file,https://www.hominiscanidae.org/2020/01/banda-eddie-atica-2020.html,exact
2020 - Shower Curtain - Hominis Canidae #119 - Abril,2020,5,"7,10,12,13,14",mediafire.com,http://www.mediafire.com/file/cb6ygzylzfjyefs/Shower_Curtain_%25282020%2529.rar/file,https://www.hominiscanidae.org/2020/04/shower-curtain-shower-curtain-2020.html,exact
2022 - Lule Mental Butter - Curtição Suprema Vol. 1,2022,5,"3,7,8,9,10",mediafire.com,https://www.mediafire.com/file/9pirhsessxrg7o4/Lule+Mental+Butter+-++Manteiga+Mental+\(2022\,https://www.hominiscanidae.org/2022/02/lule-mental-butter-manteiga-mental-2022.html,exact
2022 - Resp - Hominis Canidae #149 - Outubro,2022,5,"6,8,11,13,15",mediafire.com,https://www.mediafire.com/file/chogpxqs2z6kdps/Resp+-+ESCAMA+\(2022\,https://www.hominiscanidae.org/2022/10/resp-escama-2022.html,exact
2023 - Augusta Barna - Sangria Desatada (Deluxe),2023,5,"10,11,16,17,19",mediafire.com,https://www.mediafire.com/file/5mu34cf10xciv2u/Augusta_Barna_-_Sangria_Desatada_%25282022%2529.rar/file,https://www.hominiscanidae.org/2023/01/augusta-barna-sangria-desatada-2022.html,exact
2023 - Do Amor - Problemão,2023,5,"5,6,7,8,11",mediafire.com,https://www.mediafire.com/file/5g19uaijdwvcezn/Do_Amor_-_Problem%25C3%25A3o_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/04/do-amor-problemao-2023.html,exact
2023 - Jambu - tudo é mt distante,2023,5,"6,7,8,9,11",mediafire.com,https://www.mediafire.com/file/pkyg4dkmvdpvqzm/Jambu_-_tudo_%25C3%25A9_mt_distante_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/04/jambu-tudo-e-mt-distante-2023.html,exact
2023 - Oliveira Nathalia Queiroz Thalita Medeiros Maju Hugo Linns Marcelo Cabral - teu nome vem de longe,2023,5,"8,9,10,11,12",mediafire.com,https://www.mediafire.com/file/byq0l2wwfzoc61u/Oliveira_-_teu_nome_vem_de_longe_%25282024%2529.rar/file,https://www.hominiscanidae.org/2024/02/oliveira-teu-nome-vem-de-longe-2024.html,exact
2023 - primeiras vezes em sampa - Hominis Canidae #157 - Junho,2023,5,"6,8,9,11,12",mediafire.com,https://www.mediafire.com/file/jx0c33fmzutrvxj/primeiras_vezes_em_sampa_-_Reinaugura%25C3%25A7%25C3%25A3o_do_Teatro_Lira_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/11/primeiras-vezes-em-sampa-reinauguracao.html,exact
2024 - Sombrio da Silva - Hominis Canidae #167 - Abril,2024,5,"10,11,12,14,16",mediafire.com,https://www.mediafire.com/file/h3xbwkw19gb8vqi/Sombrio_da_Silva_-_Lorotas_%2526_Trag%25C3%25A9dias_%25282024%2529.rar/file,https://www.hominiscanidae.org/2024/04/sombrio-da-silva-lorotas-tragedias-2024.html,exact
2025 - Anis - jardim de inferno vol. 1,2025,5,"2,7,8,9,11",mediafire.com,https://www.mediafire.com/file/uqv77ejjxj3u0ql/Anis_de_Flor_-_F%25C3%25A9rtil_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/11/anis-de-flor-fertil-2022.html,exact
2014 - Tom Zé - Vira Lata na Via Láctea,2014,5,"4,10,11,12,13",mega.co.nz,https://mega.co.nz/#!U19xxb4I!kvfqAptVjCq7CODG-DFUyr7vKHFYgikHESUMrp8HEOs,https://www.hominiscanidae.org/2014/11/tom-ze-vira-lata-na-via-lactea-2014.html,exact
2014 - bufalobelico - Hominis Canidae #46 - Março,2014,5,"6,7,8,12,15",mega.co.nz,https://mega.co.nz/#!oJNlxTQC!gBrsjW7vxPyK5ampIgbY1Dv6kfBpVYGq8b5W3m-sMnY,https://www.hominiscanidae.org/2014/12/hominis-canidae-hitsbr-2014.html,exact
2018 - Ava Rocha - Trança,2018,5,"7,12,15,17,18",mega.nz,https://mega.nz/#!h01XQIDR!78KEXpEXfmDtd8bkvOTLHNnag-fzQlqk8wMr46O7-_4,https://www.hominiscanidae.org/2018/06/ava-rocha-tranca-2018.html,exact
2019 - Antiprisma - Hemisférios,2019,5,"4,5,7,8,9",mega.nz,https://mega.nz/#!Z8lEnAJY!Exx_t1G_v1jXaZkpwTiXLByHCq_WKlyu96YZXsdw07w,https://www.hominiscanidae.org/2019/09/antiprisma-hemisferios-2019.html,exact
"2019 - Bárbara Eugênia, Bloco Pagu - Tuda",2019,5,"4,6,7,9,10",mega.nz,https://mega.nz/#!NoNjSCjZ!eZaL89rP80Sr65Edl82231hR3iN0ZGGmgTjyJIppTlU,https://www.hominiscanidae.org/2019/08/barbara-eugenia-tuda-2019.html,exact
2019 - Cianeto HC - Sociedade das Marionetes,2019,5,"4,5,8,9,11",mega.nz,https://mega.nz/#!489QWKJQ!h_5OnKKNnmEarscQzRewlLouet_MTaP-AdvymGyrwo0,https://www.hominiscanidae.org/2019/05/cianeto-hc-sociedade-das-marionetes-2019.html,exact
2019 - Juliana Perdigão - Folhuda,2019,5,"5,6,7,8,10",mega.nz,https://mega.nz/#!o08VWKKC!nqOXz6eobBWVlDkFtKcEPGidmJAFeFXEMua3uXMtIM4,https://www.hominiscanidae.org/2019/02/juliana-perdigao-folhuda-2019.html,exact
2019 - Sergio Mello - Sem Filtro,2019,5,"6,7,10,14,16",mega.nz,https://mega.nz/#!c8EgSCIb!wu9ujZksycAvxTjxziQ2hxaeMAvuFLy4RMsOAbWdNZs,https://www.hominiscanidae.org/2020/01/sergio-mello-sem-filtro-2019.html,exact
2019 - Tuzé de Abreu - Hominis Canidae #106 - Março,2019,5,"3,8,11,12,13",mega.nz,https://mega.nz/#!w8FkmK5A!2JY9qw6Gs0woq1n26ksA4bp1EnV15PZEZtj6YkSMt4s,https://www.hominiscanidae.org/2019/03/tuze-de-abreu-contraduzindo-2018.html,exact
2021 - Paolo Ravley - Mundos (Deluxe),2021,5,"3,4,6,7,14",mega.nz,https://mega.nz/file/CtUAgCCY#QZGokf_X0hf5rqgO26ZcSTK7l7zXTh_PQo-jOJpGpr0,https://www.hominiscanidae.org/2022/10/paolo-ravley-mundos-deluxe-2021.html,exact
2022 - Gabriel Sielawa - Terra,2022,5,"5,6,9,10,11",mega.nz,https://mega.nz/file/Cxtz0BKB#rDSHTxRGiVrZo26zoz4ghhWyuVbdFTsc0jHIa5IyMHQ,https://www.hominiscanidae.org/2022/11/gabriel-sielawa-terra-2022.html,exact
2022 - Leo Fazio Alice Marcone Marina Mole - Paranoia,2022,5,"3,8,12,13,16",mega.nz,https://mega.nz/file/64UV2QyB#F7ZK-cr152ylrK9__y4Kt2jiZkHqbDGw1cnjUo1viL8,https://www.hominiscanidae.org/2022/08/leo-fazio-paranoia-2022.html,exact
2022 - Socorro Lira Ricardo Vignini - Dharma,2022,5,"5,8,9,11,12",mega.nz,https://mega.nz/file/KtkXEIyb#a8JqrFUelSXm-4eCqpJMKWBAVvQIPdl_r4WB4yCgc5Q,https://www.hominiscanidae.org/2023/03/socorro-lira-dharma-2022.html,exact
2022 - Terminal Guadalupe Dany López - Agora e Sempre,2022,5,"3,4,5,8,9",mega.nz,https://mega.nz/file/P4FHETQQ#J-RgZ1u77IeNEuRdC4l8huAXvjs9QM2TUnhpFNdAA08,https://www.hominiscanidae.org/2022/10/terminal-guadalupe-agora-e-sempre-2022.html,exact
2023 - Banda De Pau E Corda - Entre A Flor E A Cruz,2023,5,"6,7,9,10,11",mega.nz,https://mega.nz/file/FChkASQK#yE4ktkFmLCF0c0PHXCf7xFJKXANzNQzjYwtlsx5A_cg,https://www.hominiscanidae.org/2023/10/banda-de-pau-e-corda-entre-flor-e-cruz.html,exact
2023 - Felipe Gomide Carlos Malta Eliezer Tristão Gabriel Levy Ricardo Barros - Forrobodó Oriental,2023,5,"4,5,6,8,9",mega.nz,https://mega.nz/file/xGIxQRTQ#XhCSqAlV2P5xcj2BBhYFNKQK9jx6VxjRq58XBi_oaBw,https://www.hominiscanidae.org/2023/12/felipe-gomide-forrobodo-oriental-2023.html,exact
2023 - Martinho Da Vila - Negra Ópera,2023,5,"6,7,9,10,11",mega.nz,https://mega.nz/file/AGQ2SQ7T#WFrtE8T5KszLq4bTZoY5LuokkZTzE8RB68QGX-KyOkY,https://www.hominiscanidae.org/2023/06/martinho-da-vila-negra-opera-2023.html,exact
2023 - Mateus Fazeno Rock Jup do Bairro Agê Caiô glhrmee - Jesus Ñ Voltará,2023,5,"8,9,10,11,12",mega.nz,https://mega.nz/file/pORCFIYR#XYIGOSsnaERdksuvRJKuxSyxeIIJPLgBLreGfhggIow,https://www.hominiscanidae.org/2023/05/mateus-fazeno-rock-jesus-n-voltara-2023.html,exact
2023 - Tiago Malta Lucas Melo Viviane melo Andrei A.k.a. Bushido - Anti Sábio,2023,5,"10,11,12,14,22",mega.nz,https://mega.nz/file/0fxRmT4Y#AXfu26SbozNp81tjR7lFpk8F4kPS0_Q8gkUO4Ou7BDg,https://www.hominiscanidae.org/2023/07/tiago-malta-anti-sabio-2023.html,exact
2023 - Vulgo FK Wall Hein Yokame - Perdas & Ganhos,2023,5,"6,7,9,13,14",mega.nz,https://mega.nz/file/VfgEWTqD#3KRzGcZviT_w6PRf2zADXGtX-8GGUbjkuTFwVaCo17w,https://www.hominiscanidae.org/2023/07/vulgo-fk-perdas-ganhos-2023.html,exact
2024 - Tagore - Barra de Jangada,2024,5,"3,4,5,6,8",mega.nz,https://mega.nz/file/MLQH0KJC#ZDoDdt4BsXhE4o4JlBOG2j2GMVT_JRRqJ4LrsT0dzTU,https://www.hominiscanidae.org/2024/04/tagore-barra-de-jangada-2024.html,exact
2025 - Ana Paia Ana Paia Ana Paia Ana Paia - Hominis Canidae #187 - Dezembro,2025,5,"5,6,8,13,14",mega.nz,https://mega.nz/file/JWMywIwS#rY7HnVGh43opUnK8t8aT87hdeOCNak4t9VO-KPAy8DU,https://www.hominiscanidae.org/2025/12/ana-paia-continuar-2025.html,exact
2025 - Asterisma - Honra Entre Os Novos Ladrões,2025,5,"3,5,6,9,10",mega.nz,https://mega.nz/file/ATtnWASC#_a_GLbHU8RzuuAVBiGsfy_VLKafL0y_JJW2sxB7mLeU,https://www.hominiscanidae.org/2025/12/asterisma-honra-entre-os-novos-ladroes.html,exact
"2025 - BK Fye Deekapz - Diamantes, Lágrimas e Rostos para Esquecer",2025,5,"5,7,8,12,15",mega.nz,https://mega.nz/file/BK9mRZwC#VTyhVGZJBEGFBRcl4fJvB1mN32wYRW1Zrn9IT1LAhAs,https://www.hominiscanidae.org/2025/02/bk-diamantes-lagrimas-e-rostos-para.html,exact
2025 - Gustavo Monteiro - Retribuição,2025,5,"5,6,7,8,10",mega.nz,https://mega.nz/file/gOV0ERDL#J6pdhVi6ApnOkZJSNxyOmM7lfonfGYKfvnYsdCWohgY,https://www.hominiscanidae.org/2025/09/gustavo-monteiro-retribuicao-2025.html,exact
2025 - Marcela Lucatelli - COISA MÁ,2025,5,"3,4,5,6,8",mega.nz,https://mega.nz/file/lWkCVaiK#Qr4Tq8v9aZRI2J8OG_14pTG28nrf4fNNMxLbA6G9Pd4,https://www.hominiscanidae.org/2025/05/marcela-lucatelli-coisa-ma-2025.html,exact
2025 - Percevejo - Infestação de Percevejo é Coisa Seríssima,2025,5,"5,6,7,8,9",mega.nz,https://mega.nz/file/iJtxRLga#l8hyzlnlqfTBlP2O4jdEG7lXsBMKDShh2b6_Vg-ol9U,https://www.hominiscanidae.org/2026/02/percevejo-infestacao-de-percevejo-e.html,exact
"2025 - Pero Manzé - Ave, Êxodo!",2025,5,"6,7,8,10,11",mega.nz,https://mega.nz/file/sPNG1ZIY#FwLkqbnGvJyb_RGAcqtY6N9dPcxKmpoakFkEnzQFjl0,https://www.hominiscanidae.org/2025/10/pero-manze-ave-exodo-2025.html,exact
2025 - Yangprj; NEGGS - LIBERTADOR,2025,5,"5,6,7,8,10",mega.nz,https://mega.nz/file/dCk22KIK#rBbKC_dcGa6-jPGF6Kdpg_RAr3-wkBPQZbsEiEf9eng,https://www.hominiscanidae.org/2025/12/neggs-e-yangprj-libertador-2025.html,exact
2026 - Morris Kiko Dinucci Iara Rennó - Fé na Desordem,2026,5,"4,5,6,8,11",mega.nz,https://mega.nz/file/XzYAkIQC#VIKK8hKNLCbbNMlLmOCqW_KV12gUoI5gvRCfrsaSG9k,https://www.hominiscanidae.org/2026/05/morris-fe-na-desordem-2026.html,exact
2014 - Wry - Hominis Canidae #49 - Junho,2014,5,"6,10,11,13,14",mondowry.com.br,http://mondowry.com.br/?wpdmact=process&did=Ny5ob3RsaW5r,https://www.hominiscanidae.org/2014/06/wry-morangoland-1995.html,exact
"2020 - Guilherme Held, Maria Gadú, Rômulo Fróes - Hominis Canidae #125 - Outubro",2020,5,"8,9,10,14,16",tvkweb.com.br,http://www.tvkweb.com.br/2020/10/01/guitarrista-guilherme-held-vai-alem-da-influencia-de-lanny-gordin-no-primeiro-album/,https://www.hominiscanidae.org/2020/10/guilherme-held-corpo-nos-2020.html,exact
"2018 - FBC, Chris MC - S. C. A",2018,4,"6,7,8,9",,,,no_post
"2018 - FBC, Coyote Beatz - S.C.A",2018,4,"5,6,7,8",,,,no_post
2012 - Boi Fulmegante - O Vácuo da Vida e a Doença da Pós-Modernidade,2012,4,"2,3,4,7",4shared.com,http://www.4shared.com/rar/yAR7pd0j/boi_fulmegante_-_o_vcuo_da_vid.html,https://www.hominiscanidae.org/2012/12/boi-fulmegante-o-vacuo-da-vida-e-doenca.html,exact
2011 - Apanhador Só - Acústico-Sucateiro,2011,4,"4,6,7,8",apanhadorso.com,http://www.apanhadorso.com/Apanhador%20S%C3%B3%20-%20Ac%C3%BAstico-Sucateiro%20%282011%29.rar,https://www.hominiscanidae.org/2011/05/apanhador-so-acustico-sucateiro-2011.html,exact
2013 - Don L - Mixtape Caro Vapor - Vida e Veneno de Don L,2013,4,"3,6,12,16",archive.org,https://archive.org/compress/don-l-mixtape-caro-vapor-vida-e-veneno-de-don-l-2013-www.rappratodos.com.br/formats=VBR%20MP3&file=/don-l-mixtape-caro-vapor-vida-e-veneno-de-don-l-2013-www.rappratodos.com.br.zip,https://www.hominiscanidae.org/2013/10/don-l-caro-vapor-vida-e-veneno-de-don-l.html,exact
2021 - Aparelhagem Malk Espanca - Bodas de Aço,2021,4,"9,10,12,16",archive.org,https://archive.org/compress/ncp-107-aparelhagem-malk-espanca-bodas-de-aco/formats=VBR%20MP3&file=/ncp-107-aparelhagem-malk-espanca-bodas-de-aco.zip,https://www.hominiscanidae.org/2022/01/aparelhagem-malk-espanca-bodas-de-aco.html,exact
2022 - Na Cara e Coragem Produções - 1982,2022,4,"8,9,10,11",archive.org,https://archive.org/details/vaSemVergonhaDisco01,https://www.hominiscanidae.org/2021/03/na-cara-e-coragem-va-sem-vergonha-2021.html,exact
2013 - Malungo - batuque.balanco.groove,2013,4,"4,5,7,8",bandamalungo.com.br,http://www.bandamalungo.com.br/cd/mlng_bbg.zip,https://www.hominiscanidae.org/2014/03/malungo-batuquebalancogroove-2013.html,exact
2018 - Pedro Anderson - Hominis Canidae #95 - Abril,2018,4,"7,8,13,16",bandcamp.com,https://bandcamp.com/download?id=4130253861&ts=1522586921.2555426927&tsig=e4155e68684973758b944db1a0b18fa2&type=album,https://www.hominiscanidae.org/2018/04/pedro-anderson-chapter-i-midi-remixes.html,exact
2019 - God Pussy - Hominis Canidae #109 - Junho,2019,4,"4,6,10,12",bandcamp.com,https://bandcamp.com/download?id=2702745989&ts=1558661958.461644280&tsig=b241b134f81fde8bafd34f00736f616d&type=album,https://www.hominiscanidae.org/2019/06/god-pussy-brail-2019.html,exact
2019 - Não Não-Eu - Hominis Canidae #108 - Maio,2019,4,"3,4,8,13",bandcamp.com,https://bandcamp.com/download?from=email&id=3426460368&payment_id=2263868844&sig=a8d682c3e2ae753ffad8d93994b618eb&type=album,https://www.hominiscanidae.org/2019/05/nao-nao-eu-pureza-e-perigo-2019.html,exact
2021 - 1983 - Underground Sounds From Brazil Vol. 3,2021,4,"3,5,6,8",bandcamp.com,https://bandcamp.com/download?id=1079739077&ts=1539806989.1301122156&tsig=33984f0ac94cd8bc2fc26e499f463966&type=album,https://www.hominiscanidae.org/2018/10/1983-persona-non-grata-2018.html,exact
2026 - Pedro Salvador - Pedro Salvador,2026,4,"8,13,16,17",bandcamp.com,https://bandcamp.com/download?fsig=7c12f343bb33e7c1bda242a7b10d0bae&id=202289950&ts=1778026222.1634159591&type=album,https://www.hominiscanidae.org/2026/05/pedro-salvador-pedro-salvador-2026.html,exact
2013 - Cangaço - Hominis Canidae #42 - Novembro,2013,4,"5,8,11,16",cangacometal.com,http://www.cangacometal.com/cangaco-rastros-2013.rar,https://www.hominiscanidae.org/2013/11/cangaco-rastros-2013.html,exact
2022 - DINGO - A Vida é Uma Granada,2022,4,"6,7,9,10",dingobells.com.br,http://www.dingobells.com.br/Dingo_Bells_Maravilhas_da_Vida_Moderna.zip,https://www.hominiscanidae.org/2015/06/dingo-bells-maravilhas-da-vida-moderna.html,exact
2024 - Diomedes Chinaski Don9 - Coração Partido 2,2024,4,"5,6,7,12",drive.google.com,https://drive.google.com/file/d/1uHEffX0C4Z-Rsga878NDFJIU5_ItyX-3/view?usp=sharing,https://www.hominiscanidae.org/2024/08/diomedes-chinaski-coracao-partido-vol-2.html,exact
2024 - Dora Morelenbaum - PIQUE,2024,4,"3,4,5,10",drive.google.com,https://drive.google.com/file/d/1T2y02KMPBKJVDa2esbZHpVOta4HMi3AH/view?usp=sharing,https://www.hominiscanidae.org/2024/12/dora-morelenbaum-pique-2024.html,exact
2024 - Franco Guesa - Estranho estrangeiro só,2024,4,"4,7,8,10",drive.google.com,https://drive.google.com/file/d/1hqQWboOer1tU_ToDYJ_jO-tIztEPqH-B/view?usp=sharing,https://www.hominiscanidae.org/2024/12/franco-guesa-estranho-estrangeiro-so.html,exact
2024 - Maria Beraldo - Hominis Canidae #170 - Julho,2024,4,"9,10,14,16",drive.google.com,https://drive.google.com/file/d/1g2ciCBD2rGLAkGPb37hzQLhZ002Zse3s/view?usp=sharing,https://www.hominiscanidae.org/2024/12/maria-beraldo-colinho-2024.html,exact
2024 - andre L. R. mendes - It´s Only Artesanato (But I Like It),2024,4,"3,6,8,10",drive.google.com,https://drive.google.com/file/d/1DwlzKZve2DVHz0Q19I66KqaalquYpTEV/view?usp=sharing,https://www.hominiscanidae.org/2024/12/andre-l-r-mendes-its-only-artesanato.html,exact
2025 - Anjo Gabriel - Anjo Gabriel Radio_Stream Edition,2025,4,"9,10,11,12",drive.google.com,https://drive.google.com/file/d/1EYA2m6yKicGU5OTfH6WKzxo2-h3P7KIC/view?usp=sharing,https://www.hominiscanidae.org/2025/02/anjo-gabriel-anjo-gabriel-2025.html,exact
2025 - Dakotta - Hominis Canidae #179 - Abril,2025,4,"6,9,10,15",drive.google.com,https://drive.google.com/file/d/1WGG7O-xF2fmiZGZUPhsCs-9ql5-vSpkY/view?usp=sharing,https://www.hominiscanidae.org/2025/05/hominis-canidae-180-maio-2025.html,exact
2025 - João Jardel - Hominis Canidae #176 - Janeiro,2025,4,"10,13,14,15",drive.google.com,https://drive.google.com/file/d/15W4oJYwMQOmShC_Lx1EQN5y9qL9rqgP9/view?usp=sharing,https://www.hominiscanidae.org/2024/05/joao-jardel-pop-2024.html,exact
"2025 - Mascote Munhoz Rodrigo Brandão - Meus Amigos, Vol. 2",2025,4,"11,12,13,14",drive.google.com,https://drive.google.com/file/d/1FWTrTLknQqIfMApvehzO9KCdJr4f8f3i/view?usp=sharing,https://www.hominiscanidae.org/2025/02/mascote-meus-amigos-vol-2-2025.html,exact
2007 - Como a sequência - Self Titled,2007,4,"5,6,7,8",ledegout.bandcamp.com,http://ledegout.bandcamp.com/download?id=3353399363&ts=1361451321.2515708008&tsig=772c27bf248796c04a076045dd19c0ee&type=album,https://www.hominiscanidae.org/2013/02/le-degout-self-titled-2011.html,exact
2018 - E A Terra Nunca Me Pareceu Tão Distante - Fundação,2018,4,"5,6,7,8",marcoeafundacao.com,http://marcoeafundacao.com/,https://www.hominiscanidae.org/2012/05/marco-nalesso-e-fundacao-tres-vezes.html,exact
2011 - Amabis - Memórias Luso Africanas,2011,4,"4,6,7,8",mediafire.com,http://www.mediafire.com/download/wupl7g8vw59ppj3/Trabalhos_Carnivoros.zip,https://www.hominiscanidae.org/2012/10/amabis-trabalhos-carnivoros-2012.html,exact
2013 - Glauco César II - no mínimo era isso,2013,4,"2,5,6,7",mediafire.com,http://www.mediafire.com/download/2taos5gizuwlg31/CD+Colet%C3%A2nea+no+m%C3%ADnimo+era+isso.zip,https://www.hominiscanidae.org/2013/09/coletanea-outros-criticos-no-minimo-era.html,exact
2014 - A.X.L - A Vida de Axel Alberigi Antes de Tudo,2014,4,"3,5,6,7",mediafire.com,http://www.mediafire.com/download/00wuyzjlp7a83iz/A+Vida+de+Axel+Alberigi+-+Antes+de+Tudo.rar,https://www.hominiscanidae.org/2015/02/axl-vida-de-axel-alberigi-antes-de-tudo.html,fuzzy:0.95
2016 - Hesla - Hominis Canidae #78 - Novembro,2016,4,"6,9,12,13",mediafire.com,http://www.mediafire.com/file/4m16ta74q8c9me5/Hesla_-_Magnetita_%282016%29.rar,https://www.hominiscanidae.org/2016/11/hesla-magnetita-ep-2016.html,exact
2022 - Arthur Navarro - À Flor da Terra,2022,4,"4,5,6,7",mediafire.com,https://www.mediafire.com/file/cw9b6947xntmzb8/Arthur_Navarro_-_%25C3%2580_Flor_da_Terra_%25282022%2529.rar/file,https://www.hominiscanidae.org/2023/01/arthur-navarro-flor-da-terra-2022.html,exact
2022 - Clarissa Bruns - Tua Pele,2022,4,"5,6,7,8",mediafire.com,https://www.mediafire.com/file/c0m8l2obujx0fvh/Clarissa_Bruns_-_Tua_Pele_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/08/clarissa-bruns-tua-pele-2022.html,exact
2022 - Fistt - A Arte de Perder,2022,4,"5,7,8,9",mediafire.com,https://www.mediafire.com/file/buk2gmd5aj8pckk/Fistt_-_A_Arte_de_Perder_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/11/fistt-arte-de-perder-2022.html,exact
2022 - Limma - LIMMA,2022,4,"3,4,6,7",mediafire.com,https://www.mediafire.com/file/2fuhtfo8la9aewq/LIMMA_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/07/limma-limma-2022.html,exact
2022 - Validuaté - Homini Canidae #145 - Junho,2022,4,"10,11,12,13",mediafire.com,https://www.mediafire.com/file/1afo9oxkndljklw/Validuat%25C3%25A9_-_Escute%252C_o_Sol_Est%25C3%25A1_Nascendo_%25282022%2529.rar/file,https://www.hominiscanidae.org/2022/08/validuate-escute-o-sol-esta-nascendo.html,exact
2023 - Bebeto Cruz - O Fantástico Mundo dos Sonhos,2023,4,"11,14,26,27",mediafire.com,https://www.mediafire.com/file/optt83ylg8umtg8/Bebeto_Cruz_-_O_Fant%25C3%25A1stico_Mundo_dos_Sonhos_%25282023%2529.rar/file,https://www.hominiscanidae.org/2024/02/bebeto-cruz-o-fantastico-mundo-dos.html,exact
2023 - Marcos Magah - O Homem Que Virou Circo,2023,4,"7,8,9,10",mediafire.com,https://www.mediafire.com/file/99ufr5lepfo73mj/Marcos_Magah_-_O_Homem_Que_Virou_Circo_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/04/marcos-magah-o-homem-que-virou-circo.html,exact
2023 - Paulo Franco - Quem Me Trouxe Até Aqui,2023,4,"4,5,7,8",mediafire.com,https://www.mediafire.com/file/dkvwsb9uyn830mv/Paulo_Franco_-_Quem_Me_Trouxe_At%25C3%25A9_Aqui_%25282023%2529.rar/file,https://www.hominiscanidae.org/2024/01/paulo-franco-quem-me-trouxe-ate-aqui.html,exact
2023 - Vinco - Sinestesia,2023,4,"4,6,7,8",mediafire.com,https://www.mediafire.com/file/4la1vgjhu375075/Vinco_-_Sinestesia_%25282023%2529.rar/file,https://www.hominiscanidae.org/2023/12/vinco-sinestesia-2023.html,exact
2024 - Arthur Melo - Mirantes Emocionais,2024,4,"6,7,8,10",mediafire.com,https://www.mediafire.com/file/wm7r4yoqys8z5wi/Arthur_Melo_-_Mirantes_Emocionais_%25282024%2529.rar/file,https://www.hominiscanidae.org/2024/05/arthur-melo-mirantes-emocionais-2024.html,exact
"2024 - Matéria Prima, Jonas Pheer - novidadedasantiga",2024,4,"5,6,8,13",mediafire.com,https://www.mediafire.com/file/dqffa7jtxligmn8/Materia_Prima_%2526_Jonas_Pheer_-_novidadedasantiga.zip/file,https://www.hominiscanidae.org/2024/10/materia-prima-jonas-pheer.html,exact
